"C","Five-Minute Estimated Zonal Load"
"C","Filename: five_min_estimated_zonal_load_20260312.csv"
"C","Report for: 03/12/2026"
"C","Report generated 03/12/2026 20:14:52 EST"
"H","Date/Time","Load Zone ID","Load Zone Name","Estimated Native Load","Estimated Behind-the-Meter Solar"
"D","03/12/2026 15:15:00",4006,".Z.SEMASS",1650.568,65
"D","03/12/2026 15:15:00",4007,".Z.WCMASS",1858.876,115
"D","03/12/2026 15:15:00",4008,".Z.NEMASSBOST",2964.696,39
"D","03/12/2026 15:20:00",4001,".Z.MAINE",1458.522,74
"D","03/12/2026 15:20:00",4002,".Z.NEWHAMPSHIRE",1325.043,28
"D","03/12/2026 15:20:00",4003,".Z.VERMONT",584.78,109
"D","03/12/2026 15:20:00",4004,".Z.CONNECTICUT",3314.732,88
"D","03/12/2026 15:20:00",4005,".Z.RHODEISLAND",837.74,27
"D","03/12/2026 15:20:00",4006,".Z.SEMASS",1657.66,66
"D","03/12/2026 15:20:00",4007,".Z.WCMASS",1862.189,114
"D","03/12/2026 15:20:00",4008,".Z.NEMASSBOST",2962.752,34
"D","03/12/2026 15:25:00",4001,".Z.MAINE",1466.529,67
"D","03/12/2026 15:25:00",4002,".Z.NEWHAMPSHIRE",1333.734,25
"D","03/12/2026 15:25:00",4003,".Z.VERMONT",587.904,104
"D","03/12/2026 15:25:00",4004,".Z.CONNECTICUT",3320.185,87
"D","03/12/2026 15:25:00",4005,".Z.RHODEISLAND",842.107,24
"D","03/12/2026 15:25:00",4006,".Z.SEMASS",1658.896,64
"D","03/12/2026 15:25:00",4007,".Z.WCMASS",1860.946,115
"D","03/12/2026 15:25:00",4008,".Z.NEMASSBOST",2970.712,31
"D","03/12/2026 15:30:00",4001,".Z.MAINE",1465.875,64
"D","03/12/2026 15:30:00",4002,".Z.NEWHAMPSHIRE",1332.046,22
"D","03/12/2026 15:30:00",4003,".Z.VERMONT",595.765,97
"D","03/12/2026 15:30:00",4004,".Z.CONNECTICUT",3311.507,87
"D","03/12/2026 15:30:00",4005,".Z.RHODEISLAND",846.249,23
"D","03/12/2026 15:30:00",4006,".Z.SEMASS",1661.667,61
"D","03/12/2026 15:30:00",4007,".Z.WCMASS",1856.04,115
"D","03/12/2026 15:30:00",4008,".Z.NEMASSBOST",2972.226,28
"D","03/12/2026 15:35:00",4001,".Z.MAINE",1472.922,62
"D","03/12/2026 15:35:00",4002,".Z.NEWHAMPSHIRE",1339.303,21
"D","03/12/2026 15:35:00",4003,".Z.VERMONT",600.461,90
"D","03/12/2026 15:35:00",4004,".Z.CONNECTICUT",3313.041,86
"D","03/12/2026 15:35:00",4005,".Z.RHODEISLAND",845.835,25
"D","03/12/2026 15:35:00",4006,".Z.SEMASS",1665.405,58
"D","03/12/2026 15:35:00",4007,".Z.WCMASS",1851.426,121
"D","03/12/2026 15:35:00",4008,".Z.NEMASSBOST",2969.895,29
"D","03/12/2026 15:40:00",4001,".Z.MAINE",1484.892,60
"D","03/12/2026 15:40:00",4002,".Z.NEWHAMPSHIRE",1338.493,20
"D","03/12/2026 15:40:00",4003,".Z.VERMONT",605.062,88
"D","03/12/2026 15:40:00",4004,".Z.CONNECTICUT",3338.997,85
"D","03/12/2026 15:40:00",4005,".Z.RHODEISLAND",845.922,24
"D","03/12/2026 15:40:00",4006,".Z.SEMASS",1679.093,55
"D","03/12/2026 15:40:00",4007,".Z.WCMASS",1850.351,124
"D","03/12/2026 15:40:00",4008,".Z.NEMASSBOST",2969.742,25
"D","03/12/2026 15:45:00",4001,".Z.MAINE",1477.073,58
"D","03/12/2026 15:45:00",4002,".Z.NEWHAMPSHIRE",1344.462,19
"D","03/12/2026 15:45:00",4003,".Z.VERMONT",607.971,83
"D","03/12/2026 15:45:00",4004,".Z.CONNECTICUT",3319.307,84
"D","03/12/2026 15:45:00",4005,".Z.RHODEISLAND",861.367,23
"D","03/12/2026 15:45:00",4006,".Z.SEMASS",1674.431,52
"D","03/12/2026 15:45:00",4007,".Z.WCMASS",1850.366,126
"D","03/12/2026 15:45:00",4008,".Z.NEMASSBOST",2983.214,24
"D","03/12/2026 15:50:00",4001,".Z.MAINE",1484.225,53
"D","03/12/2026 15:50:00",4002,".Z.NEWHAMPSHIRE",1342.287,18
"D","03/12/2026 15:50:00",4003,".Z.VERMONT",616.142,78
"D","03/12/2026 15:50:00",4004,".Z.CONNECTICUT",3340.926,77
"D","03/12/2026 15:50:00",4005,".Z.RHODEISLAND",849.742,21
"D","03/12/2026 15:50:00",4006,".Z.SEMASS",1682.337,51
"D","03/12/2026 15:50:00",4007,".Z.WCMASS",1842.806,134
"D","03/12/2026 15:50:00",4008,".Z.NEMASSBOST",2974.165,21
"D","03/12/2026 15:55:00",4001,".Z.MAINE",1492.372,50
"D","03/12/2026 15:55:00",4002,".Z.NEWHAMPSHIRE",1350.835,18
"D","03/12/2026 15:55:00",4003,".Z.VERMONT",622.926,75
"D","03/12/2026 15:55:00",4004,".Z.CONNECTICUT",3341.751,76
"D","03/12/2026 15:55:00",4005,".Z.RHODEISLAND",854.849,19
"D","03/12/2026 15:55:00",4006,".Z.SEMASS",1690.181,48
"D","03/12/2026 15:55:00",4007,".Z.WCMASS",1841.115,139
"D","03/12/2026 15:55:00",4008,".Z.NEMASSBOST",2984.956,22
"D","03/12/2026 16:00:00",4001,".Z.MAINE",1501.133,46
"D","03/12/2026 16:00:00",4002,".Z.NEWHAMPSHIRE",1352.431,19
"D","03/12/2026 16:00:00",4003,".Z.VERMONT",627.492,73
"D","03/12/2026 16:00:00",4004,".Z.CONNECTICUT",3353.646,74
"D","03/12/2026 16:00:00",4005,".Z.RHODEISLAND",869.904,17
"D","03/12/2026 16:00:00",4006,".Z.SEMASS",1674.656,47
"D","03/12/2026 16:00:00",4007,".Z.WCMASS",1836.154,141
"D","03/12/2026 16:00:00",4008,".Z.NEMASSBOST",2999.167,24
"D","03/12/2026 16:05:00",4001,".Z.MAINE",1510.525,45
"D","03/12/2026 16:05:00",4002,".Z.NEWHAMPSHIRE",1355.628,20
"D","03/12/2026 16:05:00",4003,".Z.VERMONT",626.22,72
"D","03/12/2026 16:05:00",4004,".Z.CONNECTICUT",3362.652,72
"D","03/12/2026 16:05:00",4005,".Z.RHODEISLAND",870.19,16
"D","03/12/2026 16:05:00",4006,".Z.SEMASS",1676.933,45
"D","03/12/2026 16:05:00",4007,".Z.WCMASS",1841.564,143
"D","03/12/2026 16:05:00",4008,".Z.NEMASSBOST",2994.867,24
"D","03/12/2026 16:10:00",4001,".Z.MAINE",1509.343,44
"D","03/12/2026 16:10:00",4002,".Z.NEWHAMPSHIRE",1357.506,20
"D","03/12/2026 16:10:00",4003,".Z.VERMONT",634.288,71
"D","03/12/2026 16:10:00",4004,".Z.CONNECTICUT",3362.42,70
"D","03/12/2026 16:10:00",4005,".Z.RHODEISLAND",874.859,14
"D","03/12/2026 16:10:00",4006,".Z.SEMASS",1683.197,45
"D","03/12/2026 16:10:00",4007,".Z.WCMASS",1852.942,132
"D","03/12/2026 16:10:00",4008,".Z.NEMASSBOST",2997.807,22
"D","03/12/2026 16:15:00",4001,".Z.MAINE",1511.16,43
"D","03/12/2026 16:15:00",4002,".Z.NEWHAMPSHIRE",1354.426,21
"D","03/12/2026 16:15:00",4003,".Z.VERMONT",634.982,68
"D","03/12/2026 16:15:00",4004,".Z.CONNECTICUT",3357.596,68
"D","03/12/2026 16:15:00",4005,".Z.RHODEISLAND",887.708,13
"D","03/12/2026 16:15:00",4006,".Z.SEMASS",1684.424,44
"D","03/12/2026 16:15:00",4007,".Z.WCMASS",1860.97,125
"D","03/12/2026 16:15:00",4008,".Z.NEMASSBOST",3004.431,20
"D","03/12/2026 16:20:00",4001,".Z.MAINE",1523.791,42
"D","03/12/2026 16:20:00",4002,".Z.NEWHAMPSHIRE",1361.8,21
"D","03/12/2026 16:20:00",4003,".Z.VERMONT",638.699,65
"D","03/12/2026 16:20:00",4004,".Z.CONNECTICUT",3388.229,66
"D","03/12/2026 16:20:00",4005,".Z.RHODEISLAND",877.009,11
"D","03/12/2026 16:20:00",4006,".Z.SEMASS",1697.144,39
"D","03/12/2026 16:20:00",4007,".Z.WCMASS",1874.722,111
"D","03/12/2026 16:20:00",4008,".Z.NEMASSBOST",3003.376,19
"D","03/12/2026 16:25:00",4001,".Z.MAINE",1534.214,40
"D","03/12/2026 16:25:00",4002,".Z.NEWHAMPSHIRE",1363.221,20
"D","03/12/2026 16:25:00",4003,".Z.VERMONT",638.263,65
"D","03/12/2026 16:25:00",4004,".Z.CONNECTICUT",3412.776,65
"D","03/12/2026 16:25:00",4005,".Z.RHODEISLAND",883.279,11
"D","03/12/2026 16:25:00",4006,".Z.SEMASS",1705.815,37
"D","03/12/2026 16:25:00",4007,".Z.WCMASS",1884.275,102
"D","03/12/2026 16:25:00",4008,".Z.NEMASSBOST",2995.263,17
"D","03/12/2026 16:30:00",4001,".Z.MAINE",1529.873,39
"D","03/12/2026 16:30:00",4002,".Z.NEWHAMPSHIRE",1365.728,19
"D","03/12/2026 16:30:00",4003,".Z.VERMONT",633.179,65
"D","03/12/2026 16:30:00",4004,".Z.CONNECTICUT",3407.643,62
"D","03/12/2026 16:30:00",4005,".Z.RHODEISLAND",880.775,11
"D","03/12/2026 16:30:00",4006,".Z.SEMASS",1710.043,34
"D","03/12/2026 16:30:00",4007,".Z.WCMASS",1902.792,95
"D","03/12/2026 16:30:00",4008,".Z.NEMASSBOST",3021.099,15
"D","03/12/2026 16:35:00",4001,".Z.MAINE",1543.508,38
"D","03/12/2026 16:35:00",4002,".Z.NEWHAMPSHIRE",1371.5,18
"D","03/12/2026 16:35:00",4003,".Z.VERMONT",642.754,58
"D","03/12/2026 16:35:00",4004,".Z.CONNECTICUT",3410.528,60
"D","03/12/2026 16:35:00",4005,".Z.RHODEISLAND",888.486,11
"D","03/12/2026 16:35:00",4006,".Z.SEMASS",1729.887,33
"D","03/12/2026 16:35:00",4007,".Z.WCMASS",1918.574,95
"D","03/12/2026 16:35:00",4008,".Z.NEMASSBOST",3029.989,14
"D","03/12/2026 16:40:00",4001,".Z.MAINE",1546.898,36
"D","03/12/2026 16:40:00",4002,".Z.NEWHAMPSHIRE",1373.021,17
"D","03/12/2026 16:40:00",4003,".Z.VERMONT",655.912,53
"D","03/12/2026 16:40:00",4004,".Z.CONNECTICUT",3425.182,58
"D","03/12/2026 16:40:00",4005,".Z.RHODEISLAND",890.022,10
"D","03/12/2026 16:40:00",4006,".Z.SEMASS",1729.864,30
"D","03/12/2026 16:40:00",4007,".Z.WCMASS",1920.523,93
"D","03/12/2026 16:40:00",4008,".Z.NEMASSBOST",3037.386,15
"D","03/12/2026 16:45:00",4001,".Z.MAINE",1548.635,35
"D","03/12/2026 16:45:00",4002,".Z.NEWHAMPSHIRE",1383.113,16
"D","03/12/2026 16:45:00",4003,".Z.VERMONT",658.593,49
"D","03/12/2026 16:45:00",4004,".Z.CONNECTICUT",3450.5,57
"D","03/12/2026 16:45:00",4005,".Z.RHODEISLAND",881.875,11
"D","03/12/2026 16:45:00",4006,".Z.SEMASS",1736.493,28
"D","03/12/2026 16:45:00",4007,".Z.WCMASS",1933.587,88
"D","03/12/2026 16:45:00",4008,".Z.NEMASSBOST",3030.914,16
"D","03/12/2026 16:50:00",4001,".Z.MAINE",1560.781,34
"D","03/12/2026 16:50:00",4002,".Z.NEWHAMPSHIRE",1390.753,15
"D","03/12/2026 16:50:00",4003,".Z.VERMONT",662.076,45
"D","03/12/2026 16:50:00",4004,".Z.CONNECTICUT",3458.262,56
"D","03/12/2026 16:50:00",4005,".Z.RHODEISLAND",885.887,12
"D","03/12/2026 16:50:00",4006,".Z.SEMASS",1738.802,27
"D","03/12/2026 16:50:00",4007,".Z.WCMASS",1937.287,85
"D","03/12/2026 16:50:00",4008,".Z.NEMASSBOST",3028.334,16
"D","03/12/2026 16:55:00",4001,".Z.MAINE",1568.078,33
"D","03/12/2026 16:55:00",4002,".Z.NEWHAMPSHIRE",1399.584,14
"D","03/12/2026 16:55:00",4003,".Z.VERMONT",676.375,43
"D","03/12/2026 16:55:00",4004,".Z.CONNECTICUT",3456.585,55
"D","03/12/2026 16:55:00",4005,".Z.RHODEISLAND",887.303,11
"D","03/12/2026 16:55:00",4006,".Z.SEMASS",1745.44,26
"D","03/12/2026 16:55:00",4007,".Z.WCMASS",1958.59,80
"D","03/12/2026 16:55:00",4008,".Z.NEMASSBOST",3054.702,15
"D","03/12/2026 17:00:00",4001,".Z.MAINE",1569.099,30
"D","03/12/2026 17:00:00",4002,".Z.NEWHAMPSHIRE",1400.028,13
"D","03/12/2026 17:00:00",4003,".Z.VERMONT",666.805,40
"D","03/12/2026 17:00:00",4004,".Z.CONNECTICUT",3485.209,53
"D","03/12/2026 17:00:00",4005,".Z.RHODEISLAND",890.33,9
"D","03/12/2026 17:00:00",4006,".Z.SEMASS",1722.561,25
"D","03/12/2026 17:00:00",4007,".Z.WCMASS",1921.571,75
"D","03/12/2026 17:00:00",4008,".Z.NEMASSBOST",3045.393,14
"D","03/12/2026 17:05:00",4001,".Z.MAINE",1568.014,29
"D","03/12/2026 17:05:00",4002,".Z.NEWHAMPSHIRE",1400.867,11
"D","03/12/2026 17:05:00",4003,".Z.VERMONT",670.28,37
"D","03/12/2026 17:05:00",4004,".Z.CONNECTICUT",3478.295,49
"D","03/12/2026 17:05:00",4005,".Z.RHODEISLAND",889.83,8
"D","03/12/2026 17:05:00",4006,".Z.SEMASS",1724.416,26
"D","03/12/2026 17:05:00",4007,".Z.WCMASS",1919.932,75
"D","03/12/2026 17:05:00",4008,".Z.NEMASSBOST",3027.225,14
"D","03/12/2026 17:10:00",4001,".Z.MAINE",1575.103,26
"D","03/12/2026 17:10:00",4002,".Z.NEWHAMPSHIRE",1409.061,10
"D","03/12/2026 17:10:00",4003,".Z.VERMONT",677.787,34
"D","03/12/2026 17:10:00",4004,".Z.CONNECTICUT",3486.89,46
"D","03/12/2026 17:10:00",4005,".Z.RHODEISLAND",900.934,7
"D","03/12/2026 17:10:00",4006,".Z.SEMASS",1736.572,27
"D","03/12/2026 17:10:00",4007,".Z.WCMASS",1926.068,74
"D","03/12/2026 17:10:00",4008,".Z.NEMASSBOST",3034.074,14
"D","03/12/2026 17:15:00",4001,".Z.MAINE",1587.051,22
"D","03/12/2026 17:15:00",4002,".Z.NEWHAMPSHIRE",1414.489,9
"D","03/12/2026 17:15:00",4003,".Z.VERMONT",684.2,31
"D","03/12/2026 17:15:00",4004,".Z.CONNECTICUT",3491.708,43
"D","03/12/2026 17:15:00",4005,".Z.RHODEISLAND",915.153,6
"D","03/12/2026 17:15:00",4006,".Z.SEMASS",1738.935,24
"D","03/12/2026 17:15:00",4007,".Z.WCMASS",1936.06,64
"D","03/12/2026 17:15:00",4008,".Z.NEMASSBOST",3052.672,12
"D","03/12/2026 17:20:00",4001,".Z.MAINE",1595.479,18
"D","03/12/2026 17:20:00",4002,".Z.NEWHAMPSHIRE",1417.794,9
"D","03/12/2026 17:20:00",4003,".Z.VERMONT",684.097,29
"D","03/12/2026 17:20:00",4004,".Z.CONNECTICUT",3521.442,38
"D","03/12/2026 17:20:00",4005,".Z.RHODEISLAND",915.552,5
"D","03/12/2026 17:20:00",4006,".Z.SEMASS",1756.767,24
"D","03/12/2026 17:20:00",4007,".Z.WCMASS",1942.102,56
"D","03/12/2026 17:20:00",4008,".Z.NEMASSBOST",3047.058,9
"D","03/12/2026 17:25:00",4001,".Z.MAINE",1604.082,18
"D","03/12/2026 17:25:00",4002,".Z.NEWHAMPSHIRE",1421.6,8
"D","03/12/2026 17:25:00",4003,".Z.VERMONT",703.384,26
"D","03/12/2026 17:25:00",4004,".Z.CONNECTICUT",3531.446,35
"D","03/12/2026 17:25:00",4005,".Z.RHODEISLAND",928.85,4
"D","03/12/2026 17:25:00",4006,".Z.SEMASS",1760.015,20
"D","03/12/2026 17:25:00",4007,".Z.WCMASS",1970.404,49
"D","03/12/2026 17:25:00",4008,".Z.NEMASSBOST",3066.93,8
"D","03/12/2026 17:30:00",4001,".Z.MAINE",1609.438,16
"D","03/12/2026 17:30:00",4002,".Z.NEWHAMPSHIRE",1423.08,7
"D","03/12/2026 17:30:00",4003,".Z.VERMONT",701.632,24
"D","03/12/2026 17:30:00",4004,".Z.CONNECTICUT",3551.023,33
"D","03/12/2026 17:30:00",4005,".Z.RHODEISLAND",920.967,3
"D","03/12/2026 17:30:00",4006,".Z.SEMASS",1770.066,14
"D","03/12/2026 17:30:00",4007,".Z.WCMASS",1970.244,43
"D","03/12/2026 17:30:00",4008,".Z.NEMASSBOST",3082.166,8
"D","03/12/2026 17:35:00",4001,".Z.MAINE",1611.726,14
"D","03/12/2026 17:35:00",4002,".Z.NEWHAMPSHIRE",1430.738,6
"D","03/12/2026 17:35:00",4003,".Z.VERMONT",705.249,22
"D","03/12/2026 17:35:00",4004,".Z.CONNECTICUT",3548.955,28
"D","03/12/2026 17:35:00",4005,".Z.RHODEISLAND",920.539,3
"D","03/12/2026 17:35:00",4006,".Z.SEMASS",1781.402,8
"D","03/12/2026 17:35:00",4007,".Z.WCMASS",1990.103,34
"D","03/12/2026 17:35:00",4008,".Z.NEMASSBOST",3077.659,8
"D","03/12/2026 17:40:00",4001,".Z.MAINE",1620.233,11
"D","03/12/2026 17:40:00",4002,".Z.NEWHAMPSHIRE",1442.253,5
"D","03/12/2026 17:40:00",4003,".Z.VERMONT",703.708,20
"D","03/12/2026 17:40:00",4004,".Z.CONNECTICUT",3552.707,24
"D","03/12/2026 17:40:00",4005,".Z.RHODEISLAND",929.782,4
"D","03/12/2026 17:40:00",4006,".Z.SEMASS",1794.295,7
"D","03/12/2026 17:40:00",4007,".Z.WCMASS",2001.776,29
"D","03/12/2026 17:40:00",4008,".Z.NEMASSBOST",3089.527,6
"D","03/12/2026 17:45:00",4001,".Z.MAINE",1628.752,9
"D","03/12/2026 17:45:00",4002,".Z.NEWHAMPSHIRE",1441.375,4
"D","03/12/2026 17:45:00",4003,".Z.VERMONT",709.201,17
"D","03/12/2026 17:45:00",4004,".Z.CONNECTICUT",3565.248,21
"D","03/12/2026 17:45:00",4005,".Z.RHODEISLAND",924.591,4
"D","03/12/2026 17:45:00",4006,".Z.SEMASS",1791.782,6
"D","03/12/2026 17:45:00",4007,".Z.WCMASS",2008.551,23
"D","03/12/2026 17:45:00",4008,".Z.NEMASSBOST",3088.691,4
"D","03/12/2026 17:50:00",4001,".Z.MAINE",1628.145,8
"D","03/12/2026 17:50:00",4002,".Z.NEWHAMPSHIRE",1448.938,3
"D","03/12/2026 17:50:00",4003,".Z.VERMONT",715.62,15
"D","03/12/2026 17:50:00",4004,".Z.CONNECTICUT",3595.321,19
"D","03/12/2026 17:50:00",4005,".Z.RHODEISLAND",928.289,4
"D","03/12/2026 17:50:00",4006,".Z.SEMASS",1800.339,5
"D","03/12/2026 17:50:00",4007,".Z.WCMASS",2023.683,17
"D","03/12/2026 17:50:00",4008,".Z.NEMASSBOST",3090.277,3
"D","03/12/2026 17:55:00",4001,".Z.MAINE",1627.418,6
"D","03/12/2026 17:55:00",4002,".Z.NEWHAMPSHIRE",1446.193,3
"D","03/12/2026 17:55:00",4003,".Z.VERMONT",716.881,13
"D","03/12/2026 17:55:00",4004,".Z.CONNECTICUT",3595.25,17
"D","03/12/2026 17:55:00",4005,".Z.RHODEISLAND",922.578,5
"D","03/12/2026 17:55:00",4006,".Z.SEMASS",1804.256,4
"D","03/12/2026 17:55:00",4007,".Z.WCMASS",2023.917,14
"D","03/12/2026 17:55:00",4008,".Z.NEMASSBOST",3089.074,4
"D","03/12/2026 18:00:00",4001,".Z.MAINE",1634.84,4
"D","03/12/2026 18:00:00",4002,".Z.NEWHAMPSHIRE",1446.779,2
"D","03/12/2026 18:00:00",4003,".Z.VERMONT",706.112,11
"D","03/12/2026 18:00:00",4004,".Z.CONNECTICUT",3596.755,15
"D","03/12/2026 18:00:00",4005,".Z.RHODEISLAND",924.355,4
"D","03/12/2026 18:00:00",4006,".Z.SEMASS",1809.686,4
"D","03/12/2026 18:00:00",4007,".Z.WCMASS",2027.834,13
"D","03/12/2026 18:00:00",4008,".Z.NEMASSBOST",3074.2,3
"D","03/12/2026 18:05:00",4001,".Z.MAINE",1630.15,3
"D","03/12/2026 18:05:00",4002,".Z.NEWHAMPSHIRE",1447.826,1
"D","03/12/2026 18:05:00",4003,".Z.VERMONT",698.566,9
"D","03/12/2026 18:05:00",4004,".Z.CONNECTICUT",3589.294,12
"D","03/12/2026 18:05:00",4005,".Z.RHODEISLAND",926.789,1
"D","03/12/2026 18:05:00",4006,".Z.SEMASS",1814.158,5
"D","03/12/2026 18:05:00",4007,".Z.WCMASS",2026.734,9
"D","03/12/2026 18:05:00",4008,".Z.NEMASSBOST",3050.909,2
"D","03/12/2026 18:10:00",4001,".Z.MAINE",1633.667,1
"D","03/12/2026 18:10:00",4002,".Z.NEWHAMPSHIRE",1447.689,1
"D","03/12/2026 18:10:00",4003,".Z.VERMONT",702.601,7
"D","03/12/2026 18:10:00",4004,".Z.CONNECTICUT",3601.19,10
"D","03/12/2026 18:10:00",4005,".Z.RHODEISLAND",926.106,1
"D","03/12/2026 18:10:00",4006,".Z.SEMASS",1819.03,5
"D","03/12/2026 18:10:00",4007,".Z.WCMASS",2034.288,6
"D","03/12/2026 18:10:00",4008,".Z.NEMASSBOST",3064.4,2
"D","03/12/2026 18:15:00",4001,".Z.MAINE",1641.545,1
"D","03/12/2026 18:15:00",4002,".Z.NEWHAMPSHIRE",1451.675,1
"D","03/12/2026 18:15:00",4003,".Z.VERMONT",711.373,5
"D","03/12/2026 18:15:00",4004,".Z.CONNECTICUT",3605.484,7
"D","03/12/2026 18:15:00",4005,".Z.RHODEISLAND",938.494,0
"D","03/12/2026 18:15:00",4006,".Z.SEMASS",1813.799,3
"D","03/12/2026 18:15:00",4007,".Z.WCMASS",2045.137,5
"D","03/12/2026 18:15:00",4008,".Z.NEMASSBOST",3064.936,2
"D","03/12/2026 18:20:00",4001,".Z.MAINE",1645.175,0
"D","03/12/2026 18:20:00",4002,".Z.NEWHAMPSHIRE",1452.817,0
"D","03/12/2026 18:20:00",4003,".Z.VERMONT",714.107,4
"D","03/12/2026 18:20:00",4004,".Z.CONNECTICUT",3602.108,5
"D","03/12/2026 18:20:00",4005,".Z.RHODEISLAND",951.043,0
"D","03/12/2026 18:20:00",4006,".Z.SEMASS",1828.014,2
"D","03/12/2026 18:20:00",4007,".Z.WCMASS",2053.659,3
"D","03/12/2026 18:20:00",4008,".Z.NEMASSBOST",3072.831,1
"D","03/12/2026 18:25:00",4001,".Z.MAINE",1650.383,0
"D","03/12/2026 18:25:00",4002,".Z.NEWHAMPSHIRE",1453.071,0
"D","03/12/2026 18:25:00",4003,".Z.VERMONT",716.386,2
"D","03/12/2026 18:25:00",4004,".Z.CONNECTICUT",3623.137,3
"D","03/12/2026 18:25:00",4005,".Z.RHODEISLAND",943.063,0
"D","03/12/2026 18:25:00",4006,".Z.SEMASS",1830.359,1
"D","03/12/2026 18:25:00",4007,".Z.WCMASS",2059.628,2
"D","03/12/2026 18:25:00",4008,".Z.NEMASSBOST",3084.082,1
"D","03/12/2026 18:30:00",4001,".Z.MAINE",1645.618,0
"D","03/12/2026 18:30:00",4002,".Z.NEWHAMPSHIRE",1460.188,0
"D","03/12/2026 18:30:00",4003,".Z.VERMONT",736.075,1
"D","03/12/2026 18:30:00",4004,".Z.CONNECTICUT",3643.544,2
"D","03/12/2026 18:30:00",4005,".Z.RHODEISLAND",947.966,0
"D","03/12/2026 18:30:00",4006,".Z.SEMASS",1840.326,0
"D","03/12/2026 18:30:00",4007,".Z.WCMASS",2065.175,1
"D","03/12/2026 18:30:00",4008,".Z.NEMASSBOST",3090.361,0
"D","03/12/2026 18:35:00",4001,".Z.MAINE",1646.083,0
"D","03/12/2026 18:35:00",4002,".Z.NEWHAMPSHIRE",1459.483,0
"D","03/12/2026 18:35:00",4003,".Z.VERMONT",740.192,0
"D","03/12/2026 18:35:00",4004,".Z.CONNECTICUT",3660.217,1
"D","03/12/2026 18:35:00",4005,".Z.RHODEISLAND",946.077,0
"D","03/12/2026 18:35:00",4006,".Z.SEMASS",1838.385,0
"D","03/12/2026 18:35:00",4007,".Z.WCMASS",2072.017,1
"D","03/12/2026 18:35:00",4008,".Z.NEMASSBOST",3079.355,0
"D","03/12/2026 18:40:00",4001,".Z.MAINE",1652.832,0
"D","03/12/2026 18:40:00",4002,".Z.NEWHAMPSHIRE",1461.602,0
"D","03/12/2026 18:40:00",4003,".Z.VERMONT",741.32,1
"D","03/12/2026 18:40:00",4004,".Z.CONNECTICUT",3635.557,1
"D","03/12/2026 18:40:00",4005,".Z.RHODEISLAND",949.168,0
"D","03/12/2026 18:40:00",4006,".Z.SEMASS",1845.291,0
"D","03/12/2026 18:40:00",4007,".Z.WCMASS",2079.032,1
"D","03/12/2026 18:40:00",4008,".Z.NEMASSBOST",3093.738,0
"D","03/12/2026 18:45:00",4001,".Z.MAINE",1650.383,0
"D","03/12/2026 18:45:00",4002,".Z.NEWHAMPSHIRE",1454.859,0
"D","03/12/2026 18:45:00",4003,".Z.VERMONT",729.202,0
"D","03/12/2026 18:45:00",4004,".Z.CONNECTICUT",3663.067,1
"D","03/12/2026 18:45:00",4005,".Z.RHODEISLAND",975.25,0
"D","03/12/2026 18:45:00",4006,".Z.SEMASS",1848.984,0
"D","03/12/2026 18:45:00",4007,".Z.WCMASS",2075.554,1
"D","03/12/2026 18:45:00",4008,".Z.NEMASSBOST",3085.359,0
"D","03/12/2026 18:50:00",4001,".Z.MAINE",1655.935,0
"D","03/12/2026 18:50:00",4002,".Z.NEWHAMPSHIRE",1459.819,0
"D","03/12/2026 18:50:00",4003,".Z.VERMONT",744.185,0
"D","03/12/2026 18:50:00",4004,".Z.CONNECTICUT",3649.71,0
"D","03/12/2026 18:50:00",4005,".Z.RHODEISLAND",982.632,0
"D","03/12/2026 18:50:00",4006,".Z.SEMASS",1849.542,0
"D","03/12/2026 18:50:00",4007,".Z.WCMASS",2084.445,0
"D","03/12/2026 18:50:00",4008,".Z.NEMASSBOST",3098.856,0
"D","03/12/2026 18:55:00",4001,".Z.MAINE",1657.922,0
"D","03/12/2026 18:55:00",4002,".Z.NEWHAMPSHIRE",1467.814,0
"D","03/12/2026 18:55:00",4003,".Z.VERMONT",740.928,0
"D","03/12/2026 18:55:00",4004,".Z.CONNECTICUT",3702.889,0
"D","03/12/2026 18:55:00",4005,".Z.RHODEISLAND",947.84,0
"D","03/12/2026 18:55:00",4006,".Z.SEMASS",1855.74,0
"D","03/12/2026 18:55:00",4007,".Z.WCMASS",2098.387,0
"D","03/12/2026 18:55:00",4008,".Z.NEMASSBOST",3100.942,0
"D","03/12/2026 19:00:00",4001,".Z.MAINE",1646.883,0
"D","03/12/2026 19:00:00",4002,".Z.NEWHAMPSHIRE",1464.243,0
"D","03/12/2026 19:00:00",4003,".Z.VERMONT",733.737,0
"D","03/12/2026 19:00:00",4004,".Z.CONNECTICUT",3681.538,0
"D","03/12/2026 19:00:00",4005,".Z.RHODEISLAND",945.675,0
"D","03/12/2026 19:00:00",4006,".Z.SEMASS",1856.615,0
"D","03/12/2026 19:00:00",4007,".Z.WCMASS",2084.443,0
"D","03/12/2026 19:00:00",4008,".Z.NEMASSBOST",3082.596,0
"D","03/12/2026 19:05:00",4001,".Z.MAINE",1652.443,0
"D","03/12/2026 19:05:00",4002,".Z.NEWHAMPSHIRE",1464.65,0
"D","03/12/2026 19:05:00",4003,".Z.VERMONT",720.82,0
"D","03/12/2026 19:05:00",4004,".Z.CONNECTICUT",3676.758,0
"D","03/12/2026 19:05:00",4005,".Z.RHODEISLAND",965.998,0
